Function,Algorithm,Run,Best
F7,L-SHADE,7,7.016831e+02
F7,L-SHADE,8,6.108567e+02
F7,L-SHADE,9,6.001987e+02
F7,L-SHADE,10,5.903538e+02
F7,L-SHADE,11,7.699597e+02
F7,L-SHADE,12,6.002856e+02
F7,L-SHADE,13,6.646391e+02
F7,L-SHADE,14,6.122470e+02
F7,L-SHADE,15,6.516335e+02
F7,L-SHADE,16,7.748039e+02
F7,L-SHADE,17,7.293423e+02
F7,L-SHADE,18,6.862734e+02
F7,L-SHADE,19,7.672985e+02
F7,L-SHADE,20,6.138437e+02
F7,GWO,1,4.313549e+02
F7,GWO,2,6.311206e+02
F7,GWO,3,6.972109e+02
F7,GWO,4,5.845996e+02
F7,GWO,5,5.807947e+02
F7,GWO,6,4.995328e+02
F7,GWO,7,5.978098e+02
F7,GWO,8,5.949970e+02
F7,GWO,9,4.835670e+02
F7,GWO,10,5.318581e+02
F7,GWO,11,6.384124e+02
F7,GWO,12,7.295371e+02
F7,GWO,13,5.903969e+02
F7,GWO,14,6.468234e+02
F7,GWO,15,5.228689e+02
F7,GWO,16,4.530131e+02
F7,GWO,17,6.028488e+02
F7,GWO,18,4.825872e+02
F7,GWO,19,6.370562e+02
F7,GWO,20,5.232871e+02
F7,WOA,1,8.794772e+02
F7,WOA,2,8.519291e+02
F7,WOA,3,8.626016e+02
F7,WOA,4,9.612490e+02
F7,WOA,5,8.684937e+02
F7,WOA,6,1.109729e+03
F7,WOA,7,7.020689e+02
F7,WOA,8,1.102086e+03
F7,WOA,9,6.843725e+02
F7,WOA,10,7.738572e+02
F7,WOA,11,7.523311e+02
F7,WOA,12,7.852104e+02
F7,WOA,13,8.491964e+02
F7,WOA,14,8.720856e+02
F7,WOA,15,7.577535e+02
F7,WOA,16,6.912814e+02
F7,WOA,17,8.144361e+02
F7,WOA,18,1.219076e+03
F7,WOA,19,7.915000e+02
F7,WOA,20,7.915023e+02
F7,TPE,1,6.336204e+02
